PC4;Woonplaatscode;Woonplaats;Gemeentecode;Gemeente;Provincie;Veiligheidsregio;Politie-eenheid;Omgevingsdienst
9502;3074;Stadskanaal;0037;Stadskanaal;Groningen;Groningen;Noord-Nederland;Groningen
9503;3074;Stadskanaal;0037;Stadskanaal;Groningen;Groningen;Noord-Nederland;Groningen
9585;3078;Vledderveen;0037;Stadskanaal;Groningen;Groningen;Noord-Nederland;Groningen
7955;1048;IJhorst;0180;Staphorst;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7715;1049;Punthorst;0180;Staphorst;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7954;1047;Rouveen;0180;Staphorst;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7951;1046;Staphorst;0180;Staphorst;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7954;1046;Staphorst;0180;Staphorst;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
1611;1102;Bovenkarspel;0532;Stede Broec;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1613;1103;Grootebroek;0532;Stede Broec;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1614;1103;Grootebroek;0532;Stede Broec;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1614;1104;Lutjebroek;0532;Stede Broec;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1616;1104;Lutjebroek;0532;Stede Broec;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
4655;1401;De Heen;0851;Steenbergen;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4671;1402;Dinteloord;0851;Steenbergen;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4756;1403;Kruisland;0851;Steenbergen;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4641;1404;Nieuw-Vossemeer;0851;Steenbergen;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4681;1404;Nieuw-Vossemeer;0851;Steenbergen;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4651;1405;Steenbergen;0851;Steenbergen;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4652;1405;Steenbergen;0851;Steenbergen;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
8372;2691;Baarlo;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8336;2692;Baars;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8342;2693;Basse;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8066;2694;Belt-Schutsloot;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8373;2695;Blankenham;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8356;2696;Blokzijl;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8346;2697;De Bult;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8337;2698;De Pol;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8347;2699;Eesveen;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8355;2700;Giethoorn;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8361;2701;IJsselham;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8377;2702;Kalenberg;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8345;2703;Kallenkote;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8374;2704;Kuinre;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8339;2705;Marijenkampen;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8362;2706;Nederland;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8375;2707;Oldemarkt;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8344;2708;Onna;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8376;2709;Ossenzijl;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8378;2710;Paasloo;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8371;2711;Scheerwolde;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8326;2712;Sint Jansklooster;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8331;2713;Steenwijk;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8332;2713;Steenwijk;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8333;2713;Steenwijk;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8341;2714;Steenwijkerwold;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8334;2715;Tuk;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8325;2716;Vollenhove;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7946;2717;Wanneperveen;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8363;2718;Wetering;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8338;2719;Willemsoord;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8335;2720;Witte Paarden;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8341;2720;Witte Paarden;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8343;2721;Zuidveen;1708;Steenwijkerland;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
6181;1914;Elsloo;0971;Stein;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6171;1913;Stein;0971;Stein;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6129;1915;Urmond;0971;Stein;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
3621;1392;Breukelen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3628;1393;Kockengen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3632;2219;Loenen aan de Vecht;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3634;2220;Loenersloot;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3601;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3602;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3603;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3604;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3605;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3606;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3607;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3608;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3612;2064;Maarssen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3626;1394;Nieuwer Ter Aa;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3631;2221;Nieuwersluis;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3632;2221;Nieuwersluis;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
1393;2222;Nigtevecht;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3611;2066;Oud Zuilen;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3612;2065;Tienhoven;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3633;3525;Vreeland;1904;Stichtse Vecht;Utrecht;Utrecht;Midden-Nederland;Regio Utrecht
3291;2796;Mookhoek;0617;Strijen;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Zuid-Holland Zuid
3293;2796;Mookhoek;0617;Strijen;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Zuid-Holland Zuid
3291;2797;Strijen;0617;Strijen;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Zuid-Holland Zuid
3292;2798;Strijensas;0617;Strijen;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Zuid-Holland Zuid
8617;2400;Abbega;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8758;2301;Allingawier;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8822;2302;Arum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8615;2401;Blauwhuis;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8701;2079;Bolsward;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8702;2079;Bolsward;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8766;2303;Breezanddijk;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8742;2304;Burgwerd;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8753;2305;Cornwerd;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8644;2526;Dearsum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8764;2306;Dedgum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8759;2307;Exmorra;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8711;2308;Ferwoude;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8761;2308;Ferwoude;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8773;2402;Folsgare;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8757;2309;Gaast;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8611;2403;Gaastmeer;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8627;2404;Gauw;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8628;2405;Go‰nga;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8658;2406;Greonterp;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8741;2310;Hartwerd;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8621;2407;Heeg;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8584;1970;Hemelum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8743;2311;Hichtum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8762;2312;Hieslum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8713;1968;Hindeloopen;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8622;2408;Hommerts;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8755;2313;Idsegahuizum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8612;2409;Idzega;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8651;2410;IJlst;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8552;2411;Indijk;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8553;2411;Indijk;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8621;2411;Indijk;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8724;1973;It Heidenskip;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8623;2412;Jutrijp;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8821;2314;Kimswerd;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8752;2315;Kornwerderzand;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8723;1966;Koudum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8529;2413;Koufurderrige;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8631;3505;Lo‰nga;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8823;2316;Lollum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8745;2317;Longerhouw;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8754;2318;Makkum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8722;1967;Molkwerum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8775;1972;Nijhuizum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8771;2414;Nijland;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8626;3506;Offingawier;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8618;2415;Oosthem;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8625;2416;Oppenhuizen;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8614;2417;Oudega;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8763;2319;Parrega;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8756;2320;Piaam;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8749;2321;Pingjum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8751;2321;Pingjum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
9013;2533;Poppenwier;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
9012;2534;Raerd;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8613;2418;Sandfirden;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8629;2419;Scharnegoutum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8744;2322;Schettens;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8746;2323;Schraard;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8647;2536;Sibrandabuorren;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8552;2420;Smallebrugge;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8601;3504;Sneek;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8602;3504;Sneek;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8603;3504;Sneek;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8604;3504;Sneek;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8605;3504;Sneek;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8606;3504;Sneek;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8607;3504;Sneek;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8608;3504;Sneek;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8715;1969;Stavoren;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
9014;2538;Tersoal;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8632;3591;Tirns;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8772;2422;Tjalhuizum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8765;2324;Tjerkwerd;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8624;2423;Uitwellingerga;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8721;1971;Warns;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8616;2424;Westhem;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8748;2325;Witmarsum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8774;2425;Wolsum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8747;2326;Wons;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8711;1965;Workum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8551;2426;Woudsend;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8554;2427;Ypecolsga;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8633;3592;Ysbrechtum;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
8751;2327;Zurich;1900;S£dwest-Fryslƒn;Friesland;Fryslƒn;Noord-Nederland;FUMO
9798;1831;Garmerwolde;0009;Ten Boer;Groningen;Groningen;Noord-Nederland;Groningen
9794;1835;Lellens;0009;Ten Boer;Groningen;Groningen;Noord-Nederland;Groningen
9796;1834;Sint Annen;0009;Ten Boer;Groningen;Groningen;Noord-Nederland;Groningen
9791;1829;Ten Boer;0009;Ten Boer;Groningen;Groningen;Noord-Nederland;Groningen
9792;1830;Ten Post;0009;Ten Boer;Groningen;Groningen;Noord-Nederland;Groningen
9797;1832;Thesinge;0009;Ten Boer;Groningen;Groningen;Noord-Nederland;Groningen
9793;1836;Winneweer;0009;Ten Boer;Groningen;Groningen;Noord-Nederland;Groningen
9795;1833;Woltersum;0009;Ten Boer;Groningen;Groningen;Noord-Nederland;Groningen
4571;1128;Axel;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4581;1128;Axel;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4521;1129;Biervliet;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4542;1130;Hoek;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4576;1131;Koewacht;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4575;1132;Overslag;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4553;1133;Philippine;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4551;1134;Sas van Gent;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4541;1135;Sluiskil;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4539;1136;Spui;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4531;1137;Terneuzen;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4532;1137;Terneuzen;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4533;1137;Terneuzen;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4535;1137;Terneuzen;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4536;1137;Terneuzen;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4537;1137;Terneuzen;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4538;1137;Terneuzen;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4543;1137;Terneuzen;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4554;1138;Westdorpe;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4543;1139;Zaamslag;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4571;1140;Zuiddorpe;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4574;1140;Zuiddorpe;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4575;1140;Zuiddorpe;0715;Terneuzen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
8884;2621;Baaiduinen;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8894;2617;Formerum;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8882;2623;Hee;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8896;2615;Hoorn;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8883;2622;Kaard;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8885;2624;Kinnum;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8893;2618;Landerum;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8895;2616;Lies;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8891;2619;Midsland;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8897;2614;Oosterend;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8892;2620;Striep;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
8881;2625;West-Terschelling;0093;Terschelling;Friesland;Fryslƒn;Noord-Nederland;FUMO
1795;2737;De Cocksdorp;0448;Texel;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1796;2738;De Koog;0448;Texel;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1793;2739;De Waal;0448;Texel;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1791;2740;Den Burg;0448;Texel;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1797;2741;Den Hoorn;0448;Texel;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1794;2742;Oosterend;0448;Texel;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
1792;2743;Oudeschild;0448;Texel;Noord-Holland;Noord-Holland-Noord;Noord-Holland;Noord-Holland Noord
2171;2003;Sassenheim;1525;Teylingen;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2172;2003;Sassenheim;1525;Teylingen;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2215;2004;Voorhout;1525;Teylingen;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2216;2004;Voorhout;1525;Teylingen;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2171;3542;Warmond;1525;Teylingen;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2361;3542;Warmond;1525;Teylingen;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2362;3542;Warmond;1525;Teylingen;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
4698;2077;Oud-Vossemeer;0716;Tholen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4693;2072;Poortvliet;0716;Tholen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4694;2073;Scherpenisse;0716;Tholen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4675;2078;Sint Philipsland;0716;Tholen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4697;2076;Sint-Annaland;0716;Tholen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4695;2074;Sint-Maartensdijk;0716;Tholen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4696;2075;Stavenisse;0716;Tholen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4691;2071;Tholen;0716;Tholen;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4013;2560;Kapel Avezaath;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4017;2561;Kerk Avezaath;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4001;3601;Tiel;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4002;3601;Tiel;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4003;3601;Tiel;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4004;3601;Tiel;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4005;3601;Tiel;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4006;3601;Tiel;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4007;3601;Tiel;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4014;2559;Wadenoijen;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4062;2558;Zennewijnen;0281;Tiel;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
5056;1044;Berkel-Enschot;0855;Tilburg;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5057;1044;Berkel-Enschot;0855;Tilburg;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5011;1043;Tilburg;0855;Tilburg;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5012;1043;Tilburg;0855;Tilburg;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5013;1043;Tilburg;0855;Tilburg;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5014;1043;Tilburg;0855;Tilburg;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5015;1043;Tilburg;0855;Tilburg;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5017;1043;Tilburg;0855;Tilburg;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
